max(surface_air_pressure P1D),933.7,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),932.6,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-05T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),927.2,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-06T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),907.9,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),919.9,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),934.1,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),948.0,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),958.2,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),961.4,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),957.1,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),949.8,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),950.9,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),950.2,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),949.4,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),953.0,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),949.6,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),949.4,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),941.4,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),934.9,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),932.9,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),922.5,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),917.3,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),928.3,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),925.7,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),929.0,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),929.9,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),939.4,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),954.5,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),900.8,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),902.9,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),910.4,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),910.4,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),909.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-05T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),903.5,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-06T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),885.4,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),896.7,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),910.9,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),933.7,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),937.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),932.8,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),927.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),928.2,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),927.3,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),927.9,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),930.3,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),926.2,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),926.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),917.8,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),911.6,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),909.6,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),899.2,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),895.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),905.5,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),903.1,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),906.0,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),906.7,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),915.9,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),930.8,hPa,PT0H,P1D,0,A,2,2,SN25112:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),975.2,hPa,PT0H,P1D,0,C,2,2,SN28380:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),980.1,hPa,PT0H,P1D,0,C,2,2,SN28380:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
