sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN39450,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-1.2,degC,7.8125,58.3085
SN39212,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.8,degC,7.93967,58.14117
SN38150,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-0.2,degC,8.462,58.29683
SN39970,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),1.0,degC,7.8298,58.111
SN38250,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.7,degC,8.1865,58.1995
SN41005,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.2,degC,7.62017,58.086
SN39040,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),1.7,degC,8.0767,58.2
SN39150,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),2.9,degC,8.052,58.1502
SN39100,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),3.1,degC,8.0532,58.0732
SN41005,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),1.3,degC,7.62017,58.086
SN39520,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-0.2,degC,7.77717,58.49083
SN39970,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),1.8,degC,7.8298,58.111
SN38150,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),0.9,degC,8.462,58.29683
SN38250,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),1.4,degC,8.1865,58.1995
SN39450,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-0.1,degC,7.8125,58.3085
SN39212,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),1.8,degC,7.93967,58.14117
SN39150,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),1.6,degC,8.052,58.1502
SN39100,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),1.5,degC,8.0532,58.0732
SN39040,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.7,degC,8.0767,58.2
SN39040,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),1.4,degC,8.0767,58.2
SN39150,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),2.3,degC,8.052,58.1502
SN39100,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),2.5,degC,8.0532,58.0732
SN39150,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),0.8,degC,8.052,58.1502
SN39100,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),1.0,degC,8.0532,58.0732
SN39040,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-0.5,degC,8.0767,58.2
SN39150,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),7.2,degC,8.052,58.1502
SN39100,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),7.1,degC,8.0532,58.0732
SN39040,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),6.1,degC,8.0767,58.2
SN39150,2025-01-26 06:00:00+00:00,mean(air_temperature P1D),6.0,degC,8.052,58.1502
SN39100,2025-01-26 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,8.0532,58.0732
SN39040,2025-01-26 06:00:00+00:00,mean(air_temperature P1D),4.4,degC,8.0767,58.2
SN39100,2025-01-27 06:00:00+00:00,mean(air_temperature P1D),5.5,degC,8.0532,58.0732
SN39040,2025-01-27 06:00:00+00:00,mean(air_temperature P1D),2.1,degC,8.0767,58.2
SN39150,2025-01-27 06:00:00+00:00,mean(air_temperature P1D),4.5,degC,8.052,58.1502
SN39150,2025-01-28 06:00:00+00:00,mean(air_temperature P1D),4.4,degC,8.052,58.1502
SN39100,2025-01-28 06:00:00+00:00,mean(air_temperature P1D),5.1,degC,8.0532,58.0732
SN39040,2025-01-28 06:00:00+00:00,mean(air_temperature P1D),3.1,degC,8.0767,58.2
SN41005,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),3.5,degC,7.62017,58.086
SN39970,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),4.5,degC,7.8298,58.111
SN39520,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),1.6,degC,7.77717,58.49083
SN39450,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),1.5,degC,7.8125,58.3085
SN38150,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),3.4,degC,8.462,58.29683
SN38250,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),4.0,degC,8.1865,58.1995
SN39212,2025-01-29 00:00:00+00:00,mean(air_temperature P1D),4.2,degC,7.93967,58.14117
SN39150,2025-01-29 06:00:00+00:00,mean(air_temperature P1D),6.1,degC,8.052,58.1502
SN39100,2025-01-29 06:00:00+00:00,mean(air_temperature P1D),5.8,degC,8.0532,58.0732
SN39040,2025-01-29 06:00:00+00:00,mean(air_temperature P1D),4.8,degC,8.0767,58.2
SN39040,2025-01-30 06:00:00+00:00,mean(air_temperature P1D),3.2,degC,8.0767,58.2
SN39100,2025-01-30 06:00:00+00:00,mean(air_temperature P1D),4.3,degC,8.0532,58.0732
SN39150,2025-01-30 06:00:00+00:00,mean(air_temperature P1D),4.2,degC,8.052,58.1502
