sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN50500,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),10.9,degC,5.2265,60.2892
SN50480,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),11.6,degC,5.2777,60.2913
SN51010,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),11.5,degC,5.7243,60.5205
SN52310,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),9.9,degC,5.9758,60.859
SN50480,2017-06-01 00:00:00+00:00,mean(air_temperature P1M),13.0,degC,5.2777,60.2913
SN50570,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),11.1,degC,5.3358,60.404
SN52310,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),11.3,degC,5.9758,60.859
SN51010,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),12.2,degC,5.7243,60.5205
SN50540,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),13.1,degC,5.3327,60.383
SN50310,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),9.8,degC,5.9636631,60.3889174
SN50865,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),11.0,degC,5.542,60.3828
SN50500,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),12.2,degC,5.2265,60.2892
SN50175,2017-06-01 06:00:00+00:00,mean(air_temperature P1M),12.2,degC,5.2038,60.0167
SN50500,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),14.0,degC,5.2265,60.2892
SN51010,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),14.4,degC,5.7243,60.5205
SN50570,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),12.8,degC,5.3358,60.404
SN50865,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),12.6,degC,5.542,60.3828
SN52310,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),13.1,degC,5.9758,60.859
SN50175,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),13.9,degC,5.2038,60.0167
SN50480,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),14.7,degC,5.2777,60.2913
SN50540,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),15.1,degC,5.3327,60.383
SN50310,2017-07-01 06:00:00+00:00,mean(air_temperature P1M),11.7,degC,5.9636631,60.3889174
SN50175,2017-08-01 00:00:00+00:00,mean(air_temperature P1M),14.0,degC,5.2038,60.0167
SN50500,2017-08-01 00:00:00+00:00,mean(air_temperature P1M),13.6,degC,5.2265,60.2892
SN50865,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),12.2,degC,5.542,60.3828
SN50810,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),13.3,degC,5.3418,60.4742
SN50540,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),14.3,degC,5.3327,60.383
SN50310,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),10.9,degC,5.9636631,60.3889174
SN51010,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),13.8,degC,5.7243,60.5205
SN50480,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),13.9,degC,5.2777,60.2913
SN50570,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),12.3,degC,5.3358,60.404
SN52310,2017-08-01 06:00:00+00:00,mean(air_temperature P1M),12.5,degC,5.9758,60.859
SN50503,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),12.3,degC,5.3967,60.35
SN50310,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),10.4,degC,5.9636631,60.3889174
SN50175,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),13.7,degC,5.2038,60.0167
SN50480,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),13.1,degC,5.2777,60.2913
SN50810,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),12.4,degC,5.3418,60.4742
SN52310,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),11.5,degC,5.9758,60.859
SN50865,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),11.6,degC,5.542,60.3828
SN51010,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),12.9,degC,5.7243,60.5205
SN50540,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),13.8,degC,5.3327,60.383
SN50500,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),12.9,degC,5.2265,60.2892
SN50570,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),11.5,degC,5.3358,60.404
SN50539,2017-09-01 06:00:00+00:00,mean(air_temperature P1M),13.8,degC,5.332,60.3837
SN50865,2017-10-01 00:00:00+00:00,mean(air_temperature P1M),7.2,degC,5.542,60.3828
SN50480,2017-10-01 00:00:00+00:00,mean(air_temperature P1M),9.2,degC,5.2777,60.2913
SN50503,2017-10-01 00:00:00+00:00,mean(air_temperature P1M),8.3,degC,5.3967,60.35
SN50570,2017-10-01 00:00:00+00:00,mean(air_temperature P1M),7.8,degC,5.3358,60.404
SN51010,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),9.0,degC,5.7243,60.5205
SN50175,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),10.2,degC,5.2038,60.0167
SN50810,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),8.7,degC,5.3418,60.4742
SN50500,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),9.4,degC,5.2265,60.2892
SN50539,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),9.7,degC,5.332,60.3837
